"original_row","filename","predicted_class","confidence","sign_name"
"6593","06742.png","9","0.94171923","추월 금지"
"6594","06743.png","13","0.90240133","양보"
"6595","06745.png","18","0.93352687","일반 위험 주의"
"6596","06746.png","12","0.91591650","우선도로"
"6597","06748.png","13","0.88982511","양보"
"6598","06749.png","25","0.90895152","도로 공사"
"6599","06750.png","4","0.91672242","제한속도 70km/h"
"6600","06752.png","10","0.90995586","3.5톤 초과 차량 추월 금지"
"6601","06753.png","1","0.91980088","제한속도 30km/h"
"6602","06754.png","12","0.93193895","우선도로"
"6603","06755.png","10","0.93650693","3.5톤 초과 차량 추월 금지"
"6604","06756.png","25","0.92403561","도로 공사"
"6605","06757.png","3","0.91039819","제한속도 60km/h"
"6606","06758.png","29","0.97544163","자전거 횡단 주의"
"6607","06759.png","1","0.92992604","제한속도 30km/h"
"6608","06760.png","2","0.90003335","제한속도 50km/h"
"6609","06762.png","9","0.89177459","추월 금지"
"6610","06763.png","7","0.90352422","제한속도 100km/h"
"6611","06764.png","10","0.91444337","3.5톤 초과 차량 추월 금지"
"6612","06765.png","10","0.89022422","3.5톤 초과 차량 추월 금지"
"6613","06766.png","31","0.65672094","야생동물 출현 주의"
"6614","06767.png","8","0.93774110","제한속도 120km/h"
"6615","06768.png","24","0.98809600","우측 차로 폭 감소"
"6616","06769.png","10","0.91084653","3.5톤 초과 차량 추월 금지"
"6617","06770.png","25","0.89228845","도로 공사"
"6618","06771.png","13","0.87172121","양보"
"6619","06772.png","4","0.92831337","제한속도 70km/h"
"6620","06773.png","13","0.90218496","양보"
"6621","06774.png","25","0.92834079","도로 공사"
"6622","06775.png","12","0.94050258","우선도로"
"6623","06776.png","3","0.89650577","제한속도 60km/h"
"6624","06777.png","4","0.92636085","제한속도 70km/h"
"6625","06778.png","39","0.98413485","좌측 통행"
"6626","06779.png","14","0.91554964","정지"
"6627","06780.png","10","0.88188154","3.5톤 초과 차량 추월 금지"
"6628","06781.png","38","0.89325827","우측 통행"
"6629","06782.png","3","0.91271687","제한속도 60km/h"
"6630","06783.png","33","0.93173981","우회전 지시"
"6631","06784.png","12","0.91235262","우선도로"
"6632","06785.png","14","0.94835043","정지"
"6633","06786.png","31","0.93178844","야생동물 출현 주의"
"6634","06787.png","24","0.79879874","우측 차로 폭 감소"
"6635","06789.png","8","0.96869040","제한속도 120km/h"
"6636","06790.png","25","0.93296784","도로 공사"
"6637","06791.png","24","0.98760706","우측 차로 폭 감소"
"6638","06792.png","31","0.95166272","야생동물 출현 주의"
"6639","06793.png","2","0.89266580","제한속도 50km/h"
"6640","06794.png","2","0.88355929","제한속도 50km/h"
"6641","06795.png","4","0.93490970","제한속도 70km/h"
"6642","06796.png","14","0.95590472","정지"
"6643","06797.png","1","0.88598961","제한속도 30km/h"
"6644","06798.png","2","0.92708296","제한속도 50km/h"
"6645","06799.png","31","0.94252932","야생동물 출현 주의"
"6646","06800.png","37","0.98614734","직진 또는 좌회전 지시"
"6647","06801.png","17","0.94149381","진입 금지"
"6648","06802.png","25","0.93314677","도로 공사"
"6649","06803.png","1","0.93588042","제한속도 30km/h"
"6650","06804.png","9","0.90810812","추월 금지"
"6651","06805.png","22","0.94588715","노면 요철"
"6652","06806.png","38","0.87555999","우측 통행"
"6653","06807.png","12","0.90766162","우선도로"
"6654","06808.png","38","0.86295599","우측 통행"
"6655","06809.png","9","0.93142468","추월 금지"
"6656","06810.png","13","0.95334852","양보"
"6657","06811.png","1","0.86014950","제한속도 30km/h"
"6658","06812.png","5","0.92051470","제한속도 80km/h"
"6659","06814.png","38","0.92185426","우측 통행"
"6660","06815.png","1","0.93138474","제한속도 30km/h"
"6661","06817.png","5","0.92087400","제한속도 80km/h"
"6662","06818.png","17","0.94312823","진입 금지"
"6663","06820.png","9","0.89099592","추월 금지"
"6664","06821.png","9","0.91439742","추월 금지"
"6665","06823.png","2","0.89421892","제한속도 50km/h"
"6666","06824.png","4","0.94331753","제한속도 70km/h"
"6667","06825.png","1","0.93260413","제한속도 30km/h"
"6668","06826.png","25","0.93756175","도로 공사"
"6669","06828.png","5","0.90899241","제한속도 80km/h"
"6670","06829.png","3","0.92854220","제한속도 60km/h"
"6671","06830.png","12","0.89131564","우선도로"
"6672","06831.png","1","0.91388750","제한속도 30km/h"
"6673","06832.png","5","0.92821133","제한속도 80km/h"
"6674","06833.png","2","0.88440120","제한속도 50km/h"
"6675","06834.png","12","0.92019117","우선도로"
"6676","06835.png","38","0.91058165","우측 통행"
"6677","06837.png","1","0.90116376","제한속도 30km/h"
"6678","06838.png","18","0.88014925","일반 위험 주의"
"6679","06839.png","38","0.90229481","우측 통행"
"6680","06840.png","2","0.89419228","제한속도 50km/h"
"6681","06841.png","2","0.91944015","제한속도 50km/h"
"6682","06842.png","12","0.91218632","우선도로"
"6683","06843.png","17","0.93692124","진입 금지"
"6684","06844.png","33","0.94257784","우회전 지시"
"6685","06845.png","1","0.90255201","제한속도 30km/h"
"6686","06847.png","1","0.88309324","제한속도 30km/h"
"6687","06848.png","17","0.95431983","진입 금지"
"6688","06849.png","5","0.93860400","제한속도 80km/h"
"6689","06850.png","9","0.87879187","추월 금지"
"6690","06852.png","38","0.92041260","우측 통행"
"6691","06853.png","3","0.91291404","제한속도 60km/h"
"6692","06854.png","0","0.87899756","제한속도 20km/h"
"6693","06855.png","1","0.90539110","제한속도 30km/h"
"6694","06856.png","12","0.91572493","우선도로"
"6695","06857.png","2","0.87703633","제한속도 50km/h"
"6696","06858.png","18","0.94511998","일반 위험 주의"
"6697","06859.png","25","0.95310634","도로 공사"
"6698","06860.png","13","0.92959732","양보"
"6699","06862.png","39","0.96293783","좌측 통행"
"6700","06864.png","5","0.91999066","제한속도 80km/h"
"6701","06866.png","3","0.93291974","제한속도 60km/h"
"6702","06867.png","12","0.90893960","우선도로"
"6703","06868.png","31","0.95967728","야생동물 출현 주의"
"6704","06869.png","2","0.56913102","제한속도 50km/h"
"6705","06873.png","5","0.94188017","제한속도 80km/h"
"6706","06874.png","3","0.95322835","제한속도 60km/h"
"6707","06875.png","38","0.89569533","우측 통행"
"6708","06876.png","12","0.91444647","우선도로"
"6709","06877.png","2","0.90298009","제한속도 50km/h"
"6710","06878.png","31","0.59802133","야생동물 출현 주의"
"6711","06879.png","14","0.92860729","정지"
"6712","06880.png","2","0.88635314","제한속도 50km/h"
"6713","06882.png","9","0.93238914","추월 금지"
"6714","06883.png","5","0.92335701","제한속도 80km/h"
"6715","06884.png","31","0.92992747","야생동물 출현 주의"
"6716","06885.png","12","0.94170159","우선도로"
"6717","06886.png","1","0.86871946","제한속도 30km/h"
"6718","06887.png","38","0.91438091","우측 통행"
"6719","06888.png","7","0.94479018","제한속도 100km/h"
"6720","06889.png","9","0.92453527","추월 금지"
"6721","06890.png","11","0.91555709","다음 교차로 우선권"
"6722","06891.png","12","0.91736317","우선도로"
"6723","06892.png","25","0.90181518","도로 공사"
"6724","06893.png","25","0.94971335","도로 공사"
"6725","06894.png","40","0.94739771","회전교차로"
"6726","06896.png","4","0.91888362","제한속도 70km/h"
"6727","06897.png","18","0.94257224","일반 위험 주의"
"6728","06898.png","18","0.93964404","일반 위험 주의"
"6729","06899.png","32","0.97596562","모든 속도·추월 제한 해제"
"6730","06901.png","23","0.90020210","미끄러운 도로"
"6731","06902.png","1","0.89775062","제한속도 30km/h"
"6732","06903.png","1","0.91299528","제한속도 30km/h"
"6733","06904.png","12","0.92487317","우선도로"
"6734","06905.png","2","0.92566639","제한속도 50km/h"
"6735","06906.png","4","0.93384165","제한속도 70km/h"
"6736","06907.png","5","0.92650676","제한속도 80km/h"
"6737","06908.png","11","0.91815776","다음 교차로 우선권"
"6738","06909.png","12","0.95362705","우선도로"
"6739","06910.png","7","0.91927373","제한속도 100km/h"
"6740","06911.png","10","0.91209364","3.5톤 초과 차량 추월 금지"
"6741","06912.png","5","0.96892369","제한속도 80km/h"
"6742","06914.png","3","0.89271253","제한속도 60km/h"
"6743","06915.png","10","0.89622033","3.5톤 초과 차량 추월 금지"
"6744","06916.png","33","0.93388230","우회전 지시"
"6745","06918.png","13","0.91167670","양보"
"6746","06919.png","1","0.77612734","제한속도 30km/h"
"6747","06920.png","24","0.98031402","우측 차로 폭 감소"
"6748","06923.png","7","0.90993738","제한속도 100km/h"
"6749","06924.png","2","0.90547454","제한속도 50km/h"
"6750","06925.png","5","0.92377114","제한속도 80km/h"
"6751","06926.png","2","0.88151634","제한속도 50km/h"
"6752","06927.png","5","0.92159456","제한속도 80km/h"
"6753","06928.png","2","0.89498085","제한속도 50km/h"
"6754","06929.png","13","0.91565114","양보"
"6755","06930.png","7","0.89209992","제한속도 100km/h"
"6756","06931.png","33","0.91835809","우회전 지시"
"6757","06933.png","5","0.92077023","제한속도 80km/h"
"6758","06934.png","13","0.91877651","양보"
"6759","06935.png","4","0.92773229","제한속도 70km/h"
"6760","06936.png","1","0.83654773","제한속도 30km/h"
"6761","06937.png","10","0.90196884","3.5톤 초과 차량 추월 금지"
"6762","06938.png","18","0.93937266","일반 위험 주의"
"6763","06939.png","42","0.83731294","3.5톤 초과 차량 추월 금지 해제"
"6764","06940.png","38","0.91396743","우측 통행"
"6765","06941.png","25","0.92384768","도로 공사"
"6766","06942.png","5","0.93253589","제한속도 80km/h"
"6767","06943.png","11","0.94533926","다음 교차로 우선권"
"6768","06944.png","7","0.90290511","제한속도 100km/h"
"6769","06945.png","2","0.89056063","제한속도 50km/h"
"6770","06946.png","0","0.91747344","제한속도 20km/h"
"6771","06947.png","12","0.91387010","우선도로"
"6772","06948.png","42","0.95815831","3.5톤 초과 차량 추월 금지 해제"
"6773","06949.png","1","0.90150356","제한속도 30km/h"
"6774","06950.png","9","0.92444426","추월 금지"
"6775","06953.png","13","0.92157835","양보"
"6776","06954.png","31","0.94020653","야생동물 출현 주의"
"6777","06955.png","8","0.94215375","제한속도 120km/h"
"6778","06956.png","38","0.90792316","우측 통행"
"6779","06957.png","3","0.92662346","제한속도 60km/h"
"6780","06958.png","39","0.99135673","좌측 통행"
"6781","06959.png","9","0.91294014","추월 금지"
"6782","06961.png","11","0.93852705","다음 교차로 우선권"
"6783","06962.png","38","0.92071778","우측 통행"
"6784","06963.png","8","0.93763888","제한속도 120km/h"
"6785","06964.png","18","0.92476344","일반 위험 주의"
"6786","06965.png","8","0.93043888","제한속도 120km/h"
"6787","06967.png","25","0.94246072","도로 공사"
"6788","06968.png","18","0.95045173","일반 위험 주의"
"6789","06970.png","10","0.88606220","3.5톤 초과 차량 추월 금지"
"6790","06971.png","38","0.90898645","우측 통행"
"6791","06973.png","1","0.89749593","제한속도 30km/h"
"6792","06975.png","12","0.92292184","우선도로"
"6793","06976.png","38","0.92286688","우측 통행"
"6794","06978.png","12","0.91377687","우선도로"
"6795","06979.png","14","0.93243295","정지"
"6796","06980.png","23","0.73995769","미끄러운 도로"
"6797","06982.png","18","0.95384520","일반 위험 주의"
"6798","06983.png","5","0.92783177","제한속도 80km/h"
"6799","06984.png","5","0.90378469","제한속도 80km/h"
"6800","06985.png","14","0.93873078","정지"
"6801","06986.png","29","0.97622824","자전거 횡단 주의"
"6802","06988.png","2","0.91011983","제한속도 50km/h"
"6803","06989.png","1","0.91307914","제한속도 30km/h"
"6804","06990.png","2","0.93337697","제한속도 50km/h"
"6805","06991.png","25","0.91396159","도로 공사"
"6806","06993.png","5","0.92480922","제한속도 80km/h"
"6807","06994.png","13","0.91645300","양보"
"6808","06996.png","18","0.95250612","일반 위험 주의"
"6809","06997.png","11","0.95394683","다음 교차로 우선권"
"6810","06998.png","8","0.95192868","제한속도 120km/h"
"6811","06999.png","15","0.89592916","모든 차량 통행 금지"
"6812","07000.png","9","0.89981699","추월 금지"
"6813","07001.png","8","0.93633080","제한속도 120km/h"
"6814","07002.png","12","0.91640615","우선도로"
"6815","07003.png","7","0.90356529","제한속도 100km/h"
"6816","07005.png","42","0.85663581","3.5톤 초과 차량 추월 금지 해제"
"6817","07006.png","2","0.88314033","제한속도 50km/h"
"6818","07010.png","19","0.98364323","좌측 위험 굽은도로"
"6819","07011.png","10","0.89138609","3.5톤 초과 차량 추월 금지"
"6820","07012.png","12","0.93012059","우선도로"
"6821","07013.png","4","0.91771060","제한속도 70km/h"
"6822","07015.png","38","0.90122259","우측 통행"
"6823","07017.png","4","0.91969377","제한속도 70km/h"
"6824","07018.png","9","0.94359314","추월 금지"
"6825","07019.png","8","0.92653960","제한속도 120km/h"
"6826","07021.png","4","0.93075407","제한속도 70km/h"
"6827","07022.png","9","0.94500488","추월 금지"
"6828","07023.png","10","0.90024328","3.5톤 초과 차량 추월 금지"
"6829","07024.png","10","0.84698439","3.5톤 초과 차량 추월 금지"
"6830","07025.png","10","0.90852356","3.5톤 초과 차량 추월 금지"
"6831","07027.png","24","0.98873442","우측 차로 폭 감소"
"6832","07029.png","7","0.93689650","제한속도 100km/h"
"6833","07030.png","25","0.93332726","도로 공사"
"6834","07031.png","13","0.92469883","양보"
"6835","07032.png","4","0.92728043","제한속도 70km/h"
"6836","07033.png","5","0.64592165","제한속도 80km/h"
"6837","07034.png","31","0.94355971","야생동물 출현 주의"
"6838","07036.png","12","0.92830944","우선도로"
"6839","07037.png","8","0.89748955","제한속도 120km/h"
"6840","07038.png","7","0.93299472","제한속도 100km/h"
"6841","07039.png","7","0.93316454","제한속도 100km/h"
"6842","07040.png","3","0.90667206","제한속도 60km/h"
"6843","07041.png","31","0.94901949","야생동물 출현 주의"
"6844","07042.png","12","0.91713917","우선도로"
"6845","07043.png","13","0.92122537","양보"
"6846","07044.png","11","0.93454772","다음 교차로 우선권"
"6847","07045.png","7","0.93918020","제한속도 100km/h"
"6848","07046.png","13","0.90744030","양보"
"6849","07047.png","3","0.91385132","제한속도 60km/h"
"6850","07048.png","31","0.96247965","야생동물 출현 주의"
"6851","07049.png","24","0.95854533","우측 차로 폭 감소"
"6852","07050.png","10","0.93280828","3.5톤 초과 차량 추월 금지"
"6853","07051.png","38","0.85145336","우측 통행"
"6854","07052.png","38","0.89815348","우측 통행"
"6855","07053.png","42","0.97243190","3.5톤 초과 차량 추월 금지 해제"
"6856","07055.png","10","0.90945220","3.5톤 초과 차량 추월 금지"
"6857","07056.png","7","0.92358637","제한속도 100km/h"
"6858","07057.png","5","0.93810046","제한속도 80km/h"
"6859","07058.png","33","0.94828922","우회전 지시"
"6860","07059.png","8","0.90774417","제한속도 120km/h"
"6861","07061.png","7","0.94959778","제한속도 100km/h"
"6862","07062.png","14","0.93643290","정지"
"6863","07063.png","33","0.94231504","우회전 지시"
"6864","07064.png","11","0.93603468","다음 교차로 우선권"
"6865","07067.png","2","0.89522213","제한속도 50km/h"
"6866","07068.png","31","0.94331521","야생동물 출현 주의"
"6867","07069.png","3","0.92250711","제한속도 60km/h"
"6868","07070.png","33","0.96522593","우회전 지시"
"6869","07071.png","3","0.91613817","제한속도 60km/h"
"6870","07073.png","27","0.87341666","보행자 주의"
"6871","07074.png","13","0.90754461","양보"
"6872","07075.png","38","0.91235250","우측 통행"
"6873","07076.png","13","0.91602492","양보"
"6874","07077.png","42","0.97592211","3.5톤 초과 차량 추월 금지 해제"
"6875","07078.png","10","0.90065634","3.5톤 초과 차량 추월 금지"
"6876","07079.png","5","0.91111249","제한속도 80km/h"
"6877","07082.png","9","0.93371522","추월 금지"
"6878","07083.png","4","0.92133117","제한속도 70km/h"
"6879","07084.png","8","0.92324114","제한속도 120km/h"
"6880","07085.png","42","0.96078378","3.5톤 초과 차량 추월 금지 해제"
"6881","07086.png","5","0.92915642","제한속도 80km/h"
"6882","07087.png","5","0.86751205","제한속도 80km/h"
"6883","07088.png","25","0.93469000","도로 공사"
"6884","07089.png","19","0.98697323","좌측 위험 굽은도로"
"6885","07091.png","31","0.94816947","야생동물 출현 주의"
"6886","07092.png","11","0.90494436","다음 교차로 우선권"
"6887","07093.png","4","0.93197238","제한속도 70km/h"
"6888","07094.png","7","0.94333631","제한속도 100km/h"
"6889","07095.png","10","0.90770525","3.5톤 초과 차량 추월 금지"
"6890","07096.png","24","0.94170189","우측 차로 폭 감소"
"6891","07097.png","8","0.74262047","제한속도 120km/h"
"6892","07098.png","23","0.84086084","미끄러운 도로"
"6893","07099.png","11","0.92832220","다음 교차로 우선권"
"6894","07100.png","11","0.91378206","다음 교차로 우선권"
"6895","07101.png","3","0.93111944","제한속도 60km/h"
"6896","07102.png","10","0.91623861","3.5톤 초과 차량 추월 금지"
"6897","07103.png","4","0.91909295","제한속도 70km/h"
"6898","07104.png","38","0.90055901","우측 통행"
"6899","07107.png","12","0.93723232","우선도로"
"6900","07108.png","11","0.91299063","다음 교차로 우선권"
"6901","07109.png","5","0.93460459","제한속도 80km/h"
"6902","07110.png","3","0.90947598","제한속도 60km/h"
"6903","07111.png","10","0.90625715","3.5톤 초과 차량 추월 금지"
"6904","07112.png","9","0.91918629","추월 금지"
"6905","07117.png","12","0.92045033","우선도로"
"6906","07118.png","31","0.93972188","야생동물 출현 주의"
"6907","07119.png","3","0.92734420","제한속도 60km/h"
"6908","07120.png","10","0.91459614","3.5톤 초과 차량 추월 금지"
"6909","07121.png","5","0.92672294","제한속도 80km/h"
"6910","07122.png","41","0.94922489","추월 금지 해제"
"6911","07123.png","8","0.94919622","제한속도 120km/h"
"6912","07125.png","25","0.91971940","도로 공사"
"6913","07129.png","37","0.98412859","직진 또는 좌회전 지시"
"6914","07131.png","9","0.95654404","추월 금지"
"6915","07132.png","5","0.93417227","제한속도 80km/h"
"6916","07133.png","25","0.93800473","도로 공사"
"6917","07134.png","12","0.91765326","우선도로"
"6918","07135.png","7","0.89771318","제한속도 100km/h"
"6919","07136.png","38","0.91788471","우측 통행"
"6920","07137.png","2","0.90237498","제한속도 50km/h"
"6921","07138.png","13","0.91388899","양보"
"6922","07140.png","12","0.92223489","우선도로"
"6923","07141.png","4","0.91744882","제한속도 70km/h"
"6924","07143.png","33","0.91001052","우회전 지시"
"6925","07144.png","7","0.90717596","제한속도 100km/h"
"6926","07145.png","3","0.89862943","제한속도 60km/h"
"6927","07146.png","40","0.95783687","회전교차로"
"6928","07147.png","31","0.90390575","야생동물 출현 주의"
"6929","07148.png","33","0.96843362","우회전 지시"
"6930","07150.png","12","0.89871925","우선도로"
"6931","07151.png","7","0.93247920","제한속도 100km/h"
"6932","07152.png","12","0.91466790","우선도로"
"6933","07153.png","2","0.75124633","제한속도 50km/h"
"6934","07154.png","3","0.89354086","제한속도 60km/h"
"6935","07155.png","5","0.91884708","제한속도 80km/h"
"6936","07156.png","12","0.88630074","우선도로"
"6937","07157.png","8","0.90704226","제한속도 120km/h"
"6938","07159.png","8","0.91460681","제한속도 120km/h"
"6939","07160.png","7","0.91874552","제한속도 100km/h"
"6940","07161.png","2","0.89256233","제한속도 50km/h"
"6941","07162.png","7","0.94461709","제한속도 100km/h"
"6942","07163.png","3","0.92429352","제한속도 60km/h"
"6943","07165.png","11","0.92618752","다음 교차로 우선권"
"6944","07166.png","4","0.91434759","제한속도 70km/h"
"6945","07167.png","41","0.64290857","추월 금지 해제"
"6946","07168.png","15","0.95044720","모든 차량 통행 금지"
"6947","07169.png","2","0.90255803","제한속도 50km/h"
"6948","07172.png","12","0.91333663","우선도로"
"6949","07173.png","4","0.93175477","제한속도 70km/h"
"6950","07176.png","10","0.86666840","3.5톤 초과 차량 추월 금지"
"6951","07179.png","2","0.92095834","제한속도 50km/h"
"6952","07180.png","14","0.94209659","정지"
"6953","07181.png","22","0.94810665","노면 요철"
"6954","07182.png","38","0.89986724","우측 통행"
"6955","07184.png","4","0.89685971","제한속도 70km/h"
"6956","07185.png","29","0.97385967","자전거 횡단 주의"
"6957","07186.png","4","0.89487094","제한속도 70km/h"
"6958","07188.png","5","0.90335870","제한속도 80km/h"
"6959","07189.png","11","0.92976928","다음 교차로 우선권"
"6960","07190.png","11","0.93314171","다음 교차로 우선권"
"6961","07191.png","12","0.90993834","우선도로"
"6962","07193.png","12","0.91484267","우선도로"
"6963","07194.png","25","0.94173533","도로 공사"
"6964","07195.png","4","0.92632967","제한속도 70km/h"
"6965","07197.png","38","0.90554065","우측 통행"
"6966","07198.png","13","0.92810374","양보"
"6967","07199.png","10","0.89817059","3.5톤 초과 차량 추월 금지"
"6968","07200.png","33","0.92481464","우회전 지시"
"6969","07201.png","9","0.93116164","추월 금지"
"6970","07202.png","2","0.89927250","제한속도 50km/h"
"6971","07205.png","8","0.93117619","제한속도 120km/h"
"6972","07207.png","38","0.91096705","우측 통행"
"6973","07208.png","2","0.91709816","제한속도 50km/h"
"6974","07209.png","10","0.91889137","3.5톤 초과 차량 추월 금지"
"6975","07210.png","2","0.89301807","제한속도 50km/h"
"6976","07212.png","8","0.93595320","제한속도 120km/h"
"6977","07213.png","7","0.91408598","제한속도 100km/h"
"6978","07214.png","7","0.91755146","제한속도 100km/h"
"6979","07215.png","14","0.94898713","정지"
"6980","07216.png","3","0.89886558","제한속도 60km/h"
"6981","07217.png","32","0.98077101","모든 속도·추월 제한 해제"
"6982","07218.png","11","0.92698467","다음 교차로 우선권"
"6983","07220.png","9","0.91982299","추월 금지"
"6984","07221.png","15","0.89049053","모든 차량 통행 금지"
"6985","07224.png","4","0.93711883","제한속도 70km/h"
"6986","07225.png","27","0.82147557","보행자 주의"
"6987","07226.png","38","0.53066778","우측 통행"
"6988","07227.png","11","0.89805615","다음 교차로 우선권"
"6989","07228.png","13","0.88114184","양보"
"6990","07230.png","11","0.92108363","다음 교차로 우선권"
"6991","07231.png","22","0.96840203","노면 요철"
"6992","07232.png","10","0.89678627","3.5톤 초과 차량 추월 금지"
"6993","07233.png","5","0.94045192","제한속도 80km/h"
"6994","07236.png","38","0.90767783","우측 통행"
"6995","07237.png","12","0.91271693","우선도로"
"6996","07239.png","13","0.83406657","양보"
"6997","07240.png","12","0.91524613","우선도로"
"6998","07241.png","9","0.91219902","추월 금지"
"6999","07243.png","41","0.98593092","추월 금지 해제"
"7000","07244.png","13","0.87967324","양보"
"7001","07245.png","11","0.94589913","다음 교차로 우선권"
"7002","07248.png","33","0.92266774","우회전 지시"
"7003","07249.png","4","0.92198420","제한속도 70km/h"
"7004","07250.png","3","0.89633858","제한속도 60km/h"
"7005","07251.png","15","0.93664527","모든 차량 통행 금지"
"7006","07253.png","4","0.90571117","제한속도 70km/h"
"7007","07254.png","38","0.89703733","우측 통행"
"7008","07258.png","42","0.96937859","3.5톤 초과 차량 추월 금지 해제"
"7009","07259.png","5","0.93100643","제한속도 80km/h"
"7010","07260.png","5","0.89481109","제한속도 80km/h"
"7011","07261.png","31","0.92758554","야생동물 출현 주의"
"7012","07263.png","5","0.93697679","제한속도 80km/h"
"7013","07265.png","12","0.92478067","우선도로"
"7014","07267.png","40","0.86631030","회전교차로"
"7015","07269.png","8","0.93790454","제한속도 120km/h"
"7016","07272.png","10","0.87359637","3.5톤 초과 차량 추월 금지"
"7017","07273.png","12","0.93159318","우선도로"
"7018","07274.png","14","0.95096451","정지"
"7019","07275.png","42","0.96586686","3.5톤 초과 차량 추월 금지 해제"
"7020","07276.png","10","0.92046064","3.5톤 초과 차량 추월 금지"
"7021","07278.png","5","0.90649337","제한속도 80km/h"
"7022","07279.png","12","0.29948273","우선도로"
"7023","07280.png","4","0.92350829","제한속도 70km/h"
"7024","07284.png","25","0.91225928","도로 공사"
"7025","07285.png","12","0.89085644","우선도로"
"7026","07287.png","8","0.92984861","제한속도 120km/h"
"7027","07288.png","5","0.94539970","제한속도 80km/h"
"7028","07290.png","25","0.91004783","도로 공사"
"7029","07291.png","5","0.93812102","제한속도 80km/h"
"7030","07293.png","32","0.97264636","모든 속도·추월 제한 해제"
"7031","07294.png","14","0.95184660","정지"
"7032","07297.png","9","0.91534179","추월 금지"
"7033","07299.png","7","0.90799695","제한속도 100km/h"
"7034","07301.png","3","0.93063718","제한속도 60km/h"
"7035","07302.png","11","0.93674052","다음 교차로 우선권"
"7036","07304.png","41","0.96854961","추월 금지 해제"
"7037","07305.png","42","0.95906126","3.5톤 초과 차량 추월 금지 해제"
"7038","07308.png","10","0.89327121","3.5톤 초과 차량 추월 금지"
"7039","07310.png","14","0.95282602","정지"
"7040","07311.png","38","0.89010739","우측 통행"
"7041","07312.png","7","0.92929208","제한속도 100km/h"
"7042","07317.png","8","0.94524628","제한속도 120km/h"
"7043","07318.png","3","0.89457768","제한속도 60km/h"
"7044","07319.png","3","0.90857857","제한속도 60km/h"
"7045","07320.png","32","0.97805423","모든 속도·추월 제한 해제"
"7046","07321.png","38","0.91072559","우측 통행"
"7047","07323.png","5","0.94669706","제한속도 80km/h"
"7048","07325.png","13","0.87839472","양보"
"7049","07326.png","8","0.94279891","제한속도 120km/h"
"7050","07327.png","8","0.94035566","제한속도 120km/h"
"7051","07328.png","4","0.93495280","제한속도 70km/h"
"7052","07330.png","8","0.87016267","제한속도 120km/h"
"7053","07333.png","4","0.93019909","제한속도 70km/h"
"7054","07335.png","38","0.91853178","우측 통행"
"7055","07336.png","9","0.73877478","추월 금지"
"7056","07337.png","9","0.90854710","추월 금지"
"7057","07338.png","3","0.91958690","제한속도 60km/h"
"7058","07339.png","10","0.89382845","3.5톤 초과 차량 추월 금지"
"7059","07340.png","29","0.95629835","자전거 횡단 주의"
"7060","07341.png","33","0.93064427","우회전 지시"
"7061","07342.png","7","0.93822479","제한속도 100km/h"
"7062","07344.png","9","0.93219692","추월 금지"
"7063","07347.png","31","0.93442249","야생동물 출현 주의"
"7064","07348.png","39","0.99530244","좌측 통행"
"7065","07349.png","9","0.90965742","추월 금지"
"7066","07350.png","15","0.94873667","모든 차량 통행 금지"
"7067","07352.png","5","0.93379217","제한속도 80km/h"
"7068","07353.png","38","0.84252822","우측 통행"
"7069","07356.png","38","0.90201658","우측 통행"
"7070","07357.png","11","0.93141866","다음 교차로 우선권"
"7071","07361.png","38","0.89859962","우측 통행"
"7072","07363.png","8","0.90454322","제한속도 120km/h"
"7073","07365.png","5","0.92166036","제한속도 80km/h"
"7074","07366.png","14","0.92658472","정지"
"7075","07369.png","13","0.88399613","양보"
"7076","07370.png","38","0.78046733","우측 통행"
"7077","07371.png","4","0.91348326","제한속도 70km/h"
"7078","07372.png","31","0.93890446","야생동물 출현 주의"
"7079","07375.png","31","0.94218707","야생동물 출현 주의"
"7080","07377.png","5","0.93685341","제한속도 80km/h"
"7081","07378.png","33","0.94902486","우회전 지시"
"7082","07379.png","5","0.93356657","제한속도 80km/h"
"7083","07380.png","3","0.91051078","제한속도 60km/h"
"7084","07381.png","38","0.90390098","우측 통행"
"7085","07382.png","13","0.92356020","양보"
"7086","07384.png","13","0.91760129","양보"
"7087","07385.png","14","0.95607787","정지"
"7088","07386.png","13","0.91821373","양보"
"7089","07389.png","31","0.93022829","야생동물 출현 주의"
"7090","07390.png","11","0.94370860","다음 교차로 우선권"
"7091","07392.png","15","0.94237411","모든 차량 통행 금지"
"7092","07393.png","10","0.90928668","3.5톤 초과 차량 추월 금지"
"7093","07395.png","19","0.98867458","좌측 위험 굽은도로"
"7094","07398.png","7","0.93302476","제한속도 100km/h"
"7095","07399.png","32","0.97732621","모든 속도·추월 제한 해제"
"7096","07401.png","10","0.90000886","3.5톤 초과 차량 추월 금지"
"7097","07402.png","25","0.94779837","도로 공사"
"7098","07403.png","9","0.94176185","추월 금지"
"7099","07405.png","13","0.91667116","양보"
"7100","07406.png","21","0.98555923","연속 굽은도로"
"7101","07407.png","10","0.90235901","3.5톤 초과 차량 추월 금지"
"7102","07411.png","37","0.97947729","직진 또는 좌회전 지시"
"7103","07412.png","25","0.91814750","도로 공사"
"7104","07413.png","5","0.91173834","제한속도 80km/h"
"7105","07419.png","7","0.94470245","제한속도 100km/h"
"7106","07421.png","8","0.69329178","제한속도 120km/h"
"7107","07423.png","3","0.90930539","제한속도 60km/h"
