original_row,filename,predicted_class,confidence
6844,07042.png,12,0.91713917
6845,07043.png,13,0.92122537
6846,07044.png,11,0.93454772
6847,07045.png,7,0.93918020
6848,07046.png,13,0.90744030
6849,07047.png,3,0.91385132
6850,07048.png,31,0.96247965
6851,07049.png,24,0.95854533
6852,07050.png,10,0.93280828
6853,07051.png,38,0.85145336
6854,07052.png,38,0.89815348
6855,07053.png,42,0.97243190
6856,07055.png,10,0.90945220
6857,07056.png,7,0.92358637
6858,07057.png,5,0.93810046
6859,07058.png,33,0.94828922
6860,07059.png,8,0.90774417
6861,07061.png,7,0.94959778
6862,07062.png,14,0.93643290
6863,07063.png,33,0.94231504
6864,07064.png,11,0.93603468
6865,07067.png,2,0.89522213
6866,07068.png,31,0.94331521
6867,07069.png,3,0.92250711
6868,07070.png,33,0.96522593
6869,07071.png,3,0.91613817
6870,07073.png,27,0.87341666
6871,07074.png,13,0.90754461
6872,07075.png,38,0.91235250
6873,07076.png,13,0.91602492
6874,07077.png,42,0.97592211
6875,07078.png,10,0.90065634
6876,07079.png,5,0.91111249
6877,07082.png,9,0.93371522
6878,07083.png,4,0.92133117
6879,07084.png,8,0.92324114
6880,07085.png,42,0.96078378
6881,07086.png,5,0.92915642
6882,07087.png,5,0.86751205
6883,07088.png,25,0.93469000
6884,07089.png,19,0.98697323
6885,07091.png,31,0.94816947
6886,07092.png,11,0.90494436
6887,07093.png,4,0.93197238
6888,07094.png,7,0.94333631
6889,07095.png,10,0.90770525
6890,07096.png,24,0.94170189
6891,07097.png,8,0.74262047
6892,07098.png,23,0.84086084
6893,07099.png,11,0.92832220
6894,07100.png,11,0.91378206
6895,07101.png,3,0.93111944
6896,07102.png,10,0.91623861
6897,07103.png,4,0.91909295
6898,07104.png,38,0.90055901
6899,07107.png,12,0.93723232
6900,07108.png,11,0.91299063
6901,07109.png,5,0.93460459
6902,07110.png,3,0.90947598
6903,07111.png,10,0.90625715
6904,07112.png,9,0.91918629
6905,07117.png,12,0.92045033
6906,07118.png,31,0.93972188
6907,07119.png,3,0.92734420
6908,07120.png,10,0.91459614
6909,07121.png,5,0.92672294
6910,07122.png,41,0.94922489
6911,07123.png,8,0.94919622
6912,07125.png,25,0.91971940
6913,07129.png,37,0.98412859
6914,07131.png,9,0.95654404
6915,07132.png,5,0.93417227
6916,07133.png,25,0.93800473
6917,07134.png,12,0.91765326
6918,07135.png,7,0.89771318
6919,07136.png,38,0.91788471
6920,07137.png,2,0.90237498
6921,07138.png,13,0.91388899
6922,07140.png,12,0.92223489
6923,07141.png,4,0.91744882
6924,07143.png,33,0.91001052
6925,07144.png,7,0.90717596
6926,07145.png,3,0.89862943
6927,07146.png,40,0.95783687
6928,07147.png,31,0.90390575
6929,07148.png,33,0.96843362
6930,07150.png,12,0.89871925
6931,07151.png,7,0.93247920
6932,07152.png,12,0.91466790
6933,07153.png,2,0.75124633
6934,07154.png,3,0.89354086
6935,07155.png,5,0.91884708
6936,07156.png,12,0.88630074
6937,07157.png,8,0.90704226
6938,07159.png,8,0.91460681
6939,07160.png,7,0.91874552
6940,07161.png,2,0.89256233
6941,07162.png,7,0.94461709
6942,07163.png,3,0.92429352
6943,07165.png,11,0.92618752
6944,07166.png,4,0.91434759
6945,07167.png,41,0.64290857
6946,07168.png,15,0.95044720
6947,07169.png,2,0.90255803
6948,07172.png,12,0.91333663
6949,07173.png,4,0.93175477
6950,07176.png,10,0.86666840
6951,07179.png,2,0.92095834
6952,07180.png,14,0.94209659
6953,07181.png,22,0.94810665
6954,07182.png,38,0.89986724
6955,07184.png,4,0.89685971
6956,07185.png,29,0.97385967
6957,07186.png,4,0.89487094
6958,07188.png,5,0.90335870
6959,07189.png,11,0.92976928
6960,07190.png,11,0.93314171
6961,07191.png,12,0.90993834
6962,07193.png,12,0.91484267
6963,07194.png,25,0.94173533
6964,07195.png,4,0.92632967
6965,07197.png,38,0.90554065
6966,07198.png,13,0.92810374
6967,07199.png,10,0.89817059
6968,07200.png,33,0.92481464
6969,07201.png,9,0.93116164
6970,07202.png,2,0.89927250
6971,07205.png,8,0.93117619
6972,07207.png,38,0.91096705
6973,07208.png,2,0.91709816
6974,07209.png,10,0.91889137
6975,07210.png,2,0.89301807
6976,07212.png,8,0.93595320
6977,07213.png,7,0.91408598
6978,07214.png,7,0.91755146
6979,07215.png,14,0.94898713
6980,07216.png,3,0.89886558
6981,07217.png,32,0.98077101
6982,07218.png,11,0.92698467
6983,07220.png,9,0.91982299
6984,07221.png,15,0.89049053
6985,07224.png,4,0.93711883
6986,07225.png,27,0.82147557
6987,07226.png,38,0.53066778
6988,07227.png,11,0.89805615
6989,07228.png,13,0.88114184
6990,07230.png,11,0.92108363
6991,07231.png,22,0.96840203
6992,07232.png,10,0.89678627
6993,07233.png,5,0.94045192
6994,07236.png,38,0.90767783
6995,07237.png,12,0.91271693
6996,07239.png,13,0.83406657
6997,07240.png,12,0.91524613
6998,07241.png,9,0.91219902
6999,07243.png,41,0.98593092
7000,07244.png,13,0.87967324
7001,07245.png,11,0.94589913
7002,07248.png,33,0.92266774
7003,07249.png,4,0.92198420
7004,07250.png,3,0.89633858
7005,07251.png,15,0.93664527
7006,07253.png,4,0.90571117
7007,07254.png,38,0.89703733
7008,07258.png,42,0.96937859
7009,07259.png,5,0.93100643
7010,07260.png,5,0.89481109
7011,07261.png,31,0.92758554
7012,07263.png,5,0.93697679
7013,07265.png,12,0.92478067
7014,07267.png,40,0.86631030
7015,07269.png,8,0.93790454
7016,07272.png,10,0.87359637
7017,07273.png,12,0.93159318
7018,07274.png,14,0.95096451
7019,07275.png,42,0.96586686
7020,07276.png,10,0.92046064
7021,07278.png,5,0.90649337
7022,07279.png,12,0.29948273
7023,07280.png,4,0.92350829
7024,07284.png,25,0.91225928
7025,07285.png,12,0.89085644
7026,07287.png,8,0.92984861
7027,07288.png,5,0.94539970
7028,07290.png,25,0.91004783
7029,07291.png,5,0.93812102
7030,07293.png,32,0.97264636
7031,07294.png,14,0.95184660
7032,07297.png,9,0.91534179
7033,07299.png,7,0.90799695
7034,07301.png,3,0.93063718
7035,07302.png,11,0.93674052
7036,07304.png,41,0.96854961
7037,07305.png,42,0.95906126
7038,07308.png,10,0.89327121
7039,07310.png,14,0.95282602
7040,07311.png,38,0.89010739
7041,07312.png,7,0.92929208
7042,07317.png,8,0.94524628
7043,07318.png,3,0.89457768
7044,07319.png,3,0.90857857
7045,07320.png,32,0.97805423
7046,07321.png,38,0.91072559
7047,07323.png,5,0.94669706
7048,07325.png,13,0.87839472
7049,07326.png,8,0.94279891
7050,07327.png,8,0.94035566
7051,07328.png,4,0.93495280
7052,07330.png,8,0.87016267
7053,07333.png,4,0.93019909
7054,07335.png,38,0.91853178
7055,07336.png,9,0.73877478
7056,07337.png,9,0.90854710
7057,07338.png,3,0.91958690
7058,07339.png,10,0.89382845
7059,07340.png,29,0.95629835
7060,07341.png,33,0.93064427
7061,07342.png,7,0.93822479
7062,07344.png,9,0.93219692
7063,07347.png,31,0.93442249
7064,07348.png,39,0.99530244
7065,07349.png,9,0.90965742
7066,07350.png,15,0.94873667
7067,07352.png,5,0.93379217
7068,07353.png,38,0.84252822
7069,07356.png,38,0.90201658
7070,07357.png,11,0.93141866
7071,07361.png,38,0.89859962
7072,07363.png,8,0.90454322
7073,07365.png,5,0.92166036
7074,07366.png,14,0.92658472
7075,07369.png,13,0.88399613
7076,07370.png,38,0.78046733
7077,07371.png,4,0.91348326
7078,07372.png,31,0.93890446
7079,07375.png,31,0.94218707
7080,07377.png,5,0.93685341
7081,07378.png,33,0.94902486
7082,07379.png,5,0.93356657
7083,07380.png,3,0.91051078
7084,07381.png,38,0.90390098
7085,07382.png,13,0.92356020
7086,07384.png,13,0.91760129
7087,07385.png,14,0.95607787
7088,07386.png,13,0.91821373
7089,07389.png,31,0.93022829
7090,07390.png,11,0.94370860
7091,07392.png,15,0.94237411
7092,07393.png,10,0.90928668
7093,07395.png,19,0.98867458
7094,07398.png,7,0.93302476
7095,07399.png,32,0.97732621
7096,07401.png,10,0.90000886
7097,07402.png,25,0.94779837
7098,07403.png,9,0.94176185
7099,07405.png,13,0.91667116
7100,07406.png,21,0.98555923
7101,07407.png,10,0.90235901
7102,07411.png,37,0.97947729
7103,07412.png,25,0.91814750
7104,07413.png,5,0.91173834
7105,07419.png,7,0.94470245
7106,07421.png,8,0.69329178
7107,07423.png,3,0.90930539
7108,07426.png,8,0.93154383
7109,07428.png,31,0.92357194
7110,07433.png,13,0.91693610
7111,07435.png,11,0.91893977
7112,07436.png,8,0.95281315
7113,07438.png,8,0.90960163
7114,07440.png,3,0.90641361
7115,07441.png,8,0.93497062
7116,07444.png,25,0.91919422
7117,07445.png,25,0.93258649
7118,07447.png,8,0.92310989
7119,07450.png,9,0.91742325
7120,07451.png,7,0.92753005
7121,07452.png,25,0.93717456
7122,07453.png,7,0.90860868
7123,07454.png,42,0.96965045
7124,07456.png,4,0.92304152
7125,07457.png,14,0.93759489
7126,07458.png,14,0.93558681
7127,07459.png,5,0.92634410
7128,07460.png,41,0.94104970
7129,07462.png,15,0.94890952
7130,07463.png,7,0.93866700
7131,07464.png,8,0.93557608
7132,07465.png,14,0.94700938
7133,07466.png,9,0.92339200
7134,07467.png,20,0.77583182
7135,07468.png,3,0.94253951
7136,07470.png,3,0.93541217
7137,07471.png,38,0.90865010
7138,07472.png,13,0.90541828
7139,07473.png,3,0.89929926
7140,07475.png,10,0.92295372
7141,07476.png,33,0.93576902
7142,07477.png,7,0.93229014
7143,07480.png,31,0.95530033
7144,07481.png,33,0.95034987
7145,07482.png,8,0.92305189
7146,07484.png,9,0.92534482
7147,07485.png,21,0.97784048
7148,07486.png,13,0.90115994
7149,07488.png,8,0.93788493
7150,07489.png,33,0.92049229
7151,07490.png,14,0.95426589
7152,07492.png,10,0.89920706
7153,07494.png,5,0.92976940
7154,07496.png,13,0.92610323
7155,07498.png,37,0.97033215
7156,07499.png,4,0.91886830
7157,07501.png,3,0.90055168
7158,07502.png,8,0.93789595
7159,07503.png,38,0.87952596
7160,07504.png,42,0.95703334
7161,07505.png,29,0.97379106
7162,07510.png,5,0.92405987
7163,07512.png,38,0.91034186
7164,07513.png,8,0.94803679
7165,07514.png,38,0.91403359
7166,07515.png,13,0.94636983
7167,07522.png,11,0.92634594
7168,07523.png,10,0.91054767
7169,07524.png,25,0.91673815
7170,07526.png,5,0.88211197
7171,07527.png,29,0.97141653
7172,07528.png,31,0.94234848
7173,07529.png,14,0.94159484
7174,07531.png,38,0.90785694
7175,07532.png,3,0.91791070
7176,07534.png,14,0.92677587
7177,07535.png,11,0.93704474
7178,07536.png,25,0.93632096
7179,07537.png,38,0.89480126
7180,07538.png,8,0.93151599
7181,07540.png,39,0.99539244
7182,07543.png,4,0.91102213
7183,07544.png,4,0.92642939
7184,07547.png,4,0.91357893
7185,07549.png,25,0.93982571
7186,07551.png,5,0.93974519
7187,07553.png,27,0.97748303
7188,07556.png,38,0.91395342
7189,07557.png,11,0.94729680
7190,07558.png,4,0.92612219
7191,07560.png,9,0.92572111
7192,07561.png,4,0.92667705
7193,07563.png,25,0.93645078
7194,07564.png,4,0.91955256
7195,07567.png,13,0.91694891
7196,07571.png,21,0.93786472
7197,07573.png,10,0.89257395
7198,07574.png,5,0.86517495
7199,07575.png,42,0.96143830
7200,07576.png,13,0.89715439
7201,07577.png,4,0.92585915
7202,07580.png,3,0.94608200
7203,07581.png,13,0.92102349
7204,07582.png,19,0.98506653
7205,07584.png,3,0.91497511
7206,07585.png,4,0.92722660
7207,07587.png,5,0.93963283
7208,07588.png,31,0.92667472
7209,07589.png,13,0.91949236
7210,07590.png,25,0.89960200
7211,07594.png,39,0.99358279
7212,07595.png,38,0.88062656
7213,07597.png,31,0.93394136
7214,07598.png,38,0.91245455
7215,07599.png,38,0.84769017
7216,07600.png,3,0.91614258
7217,07601.png,13,0.90653038
7218,07604.png,10,0.91940033
7219,07605.png,11,0.92028826
7220,07606.png,38,0.90701944
7221,07607.png,7,0.90297532
7222,07609.png,33,0.94264060
7223,07610.png,10,0.89486587
7224,07613.png,3,0.92278689
7225,07614.png,3,0.91137302
7226,07615.png,13,0.92628551
7227,07618.png,31,0.93938041
7228,07619.png,38,0.91564155
7229,07622.png,9,0.92918134
7230,07624.png,8,0.95036513
7231,07625.png,31,0.94839180
7232,07626.png,3,0.92392308
7233,07627.png,31,0.92960316
7234,07628.png,33,0.96435148
7235,07633.png,11,0.57719189
7236,07634.png,4,0.91871554
7237,07636.png,38,0.91792458
7238,07641.png,9,0.92750967
7239,07642.png,10,0.92067915
7240,07643.png,4,0.92240757
7241,07645.png,25,0.92074203
7242,07646.png,31,0.93233806
7243,07647.png,25,0.93749398
7244,07649.png,13,0.90381849
7245,07651.png,3,0.89894176
7246,07652.png,31,0.93645644
7247,07653.png,33,0.94322455
7248,07656.png,15,0.95400590
7249,07657.png,4,0.84921718
7250,07659.png,8,0.92726803
7251,07660.png,38,0.92126125
7252,07661.png,33,0.90898246
7253,07662.png,31,0.94395757
7254,07663.png,38,0.90746170
7255,07667.png,31,0.95570260
7256,07668.png,10,0.89936507
7257,07670.png,5,0.90513343
7258,07671.png,5,0.91399127
7259,07672.png,4,0.94976354
7260,07673.png,38,0.91981047
7261,07675.png,7,0.94956487
7262,07676.png,21,0.98178262
7263,07677.png,31,0.91941798
7264,07679.png,8,0.93589723
7265,07680.png,25,0.91383809
7266,07681.png,4,0.92256618
7267,07683.png,7,0.92984396
7268,07690.png,7,0.93597913
7269,07692.png,25,0.93067312
7270,07697.png,29,0.96209288
7271,07698.png,8,0.94815844
7272,07699.png,9,0.94473189
7273,07701.png,5,0.93285757
7274,07704.png,10,0.89798397
7275,07707.png,4,0.93437976
7276,07709.png,4,0.92304558
7277,07710.png,25,0.93799120
7278,07711.png,7,0.92549163
7279,07712.png,0,0.91732955
7280,07714.png,25,0.89627033
7281,07715.png,20,0.95941472
7282,07717.png,11,0.92981392
7283,07718.png,9,0.88854927
7284,07719.png,5,0.91747689
7285,07720.png,27,0.92459762
7286,07722.png,4,0.93074685
7287,07723.png,5,0.91782576
7288,07726.png,4,0.90245551
7289,07728.png,9,0.90871233
7290,07729.png,3,0.91506022
7291,07730.png,5,0.90345961
7292,07733.png,11,0.93040234
7293,07735.png,10,0.90961707
7294,07737.png,20,0.94875610
7295,07741.png,20,0.97589797
7296,07742.png,25,0.91317904
7297,07744.png,5,0.93464094
7298,07746.png,8,0.96369451
7299,07748.png,11,0.91943532
7300,07749.png,7,0.94008923
7301,07750.png,3,0.91301429
7302,07751.png,10,0.93209046
7303,07752.png,10,0.89068723
7304,07755.png,7,0.92752051
7305,07756.png,8,0.92977989
7306,07761.png,9,0.94431031
7307,07762.png,4,0.91903192
7308,07763.png,39,0.99504566
7309,07764.png,10,0.90238625
7310,07770.png,9,0.91839790
7311,07771.png,8,0.93263346
7312,07773.png,11,0.88695288
7313,07774.png,3,0.90714633
7314,07777.png,8,0.93931258
7315,07778.png,7,0.93616223
7316,07782.png,8,0.92395484
7317,07785.png,33,0.93232220
7318,07786.png,31,0.94399589
7319,07787.png,9,0.91439885
7320,07791.png,9,0.90715772
7321,07795.png,4,0.93281019
7322,07796.png,8,0.93751943
7323,07798.png,37,0.98705429
7324,07799.png,8,0.91990072
7325,07803.png,11,0.93534762
7326,07808.png,8,0.93765229
7327,07809.png,31,0.95424378
7328,07810.png,7,0.95773953
7329,07812.png,5,0.44272602
7330,07813.png,7,0.92192382
7331,07814.png,31,0.90918833
7332,07815.png,9,0.87806052
7333,07816.png,10,0.91094935
7334,07818.png,8,0.93204707
7335,07820.png,10,0.89420646
7336,07821.png,5,0.93076956
7337,07822.png,5,0.93863380
7338,07823.png,25,0.92398554
7339,07824.png,24,0.98855907
7340,07825.png,14,0.93600744
7341,07829.png,4,0.92050481
7342,07831.png,4,0.93063378
7343,07832.png,7,0.95007485
7344,07833.png,39,0.98801172
7345,07835.png,5,0.95109892
7346,07837.png,3,0.89897788
7347,07839.png,31,0.93685406
7348,07840.png,25,0.91420752
7349,07841.png,3,0.90756029
7350,07842.png,5,0.93285346
7351,07843.png,10,0.91371518
7352,07845.png,42,0.97594494
7353,07846.png,7,0.92769849
7354,07847.png,25,0.92234236
7355,07849.png,8,0.92476010
7356,07851.png,3,0.46476704
7357,07858.png,33,0.93433487
7358,07860.png,4,0.91983044
7359,07861.png,5,0.50664514
7360,07862.png,5,0.89665133
7361,07863.png,11,0.93273133
7362,07864.png,25,0.93924159
7363,07865.png,10,0.91312867
7364,07866.png,7,0.95107728
7365,07867.png,4,0.90796906
7366,07870.png,8,0.95227635
7367,07871.png,4,0.92005402
7368,07874.png,14,0.94566208
7369,07877.png,37,0.98642761
7370,07879.png,5,0.93770522
7371,07885.png,19,0.88615012
7372,07888.png,14,0.95753258
7373,07892.png,25,0.93123847
7374,07896.png,3,0.46061805
7375,07897.png,25,0.92762667
7376,07898.png,5,0.92715508
7377,07901.png,4,0.93031567
7378,07902.png,4,0.93192208
7379,07905.png,3,0.92324960
7380,07906.png,5,0.91553712
7381,07910.png,21,0.94848502
7382,07914.png,4,0.92967862
7383,07919.png,31,0.92799890
7384,07920.png,11,0.92570704
7385,07922.png,14,0.94143009
7386,07923.png,32,0.97323090
7387,07925.png,37,0.98465884
7388,07926.png,5,0.90650117
7389,07929.png,15,0.94577211
7390,07931.png,25,0.94999892
7391,07932.png,5,0.93859184
7392,07934.png,25,0.92020398
7393,07937.png,5,0.91241705
7394,07938.png,33,0.96776116
7395,07942.png,15,0.93157619
7396,07944.png,7,0.93610615
7397,07949.png,42,0.97030860
7398,07950.png,11,0.93439037
7399,07955.png,37,0.99072415
7400,07957.png,8,0.60167927
7401,07958.png,7,0.93374747
7402,07959.png,5,0.89433056
7403,07961.png,14,0.97102135
7404,07962.png,3,0.93045789
7405,07965.png,15,0.91348940
7406,07966.png,25,0.91901046
7407,07967.png,8,0.94921017
7408,07968.png,3,0.90290219
7409,07970.png,9,0.95493919
7410,07972.png,3,0.90338880
7411,07975.png,4,0.91065574
7412,07976.png,9,0.93083823
7413,07981.png,25,0.94189572
7414,07985.png,24,0.99135286
7415,07986.png,5,0.92399788
7416,07987.png,19,0.98599482
7417,07990.png,7,0.92880279
7418,07991.png,11,0.95134938
7419,07992.png,11,0.90896600
7420,07993.png,11,0.94587052
7421,07994.png,3,0.93080992
7422,07998.png,4,0.92336106
7423,08000.png,32,0.97188944
7424,08001.png,5,0.89522237
7425,08002.png,4,0.90448332
7426,08004.png,7,0.90882301
7427,08006.png,19,0.92563480
7428,08009.png,21,0.98069477
7429,08012.png,25,0.93195438
7430,08013.png,21,0.98008162
7431,08014.png,4,0.93055034
7432,08016.png,7,0.94087654
7433,08022.png,7,0.89173895
7434,08023.png,9,0.91648257
7435,08028.png,3,0.92329621
7436,08032.png,7,0.92936116
7437,08033.png,9,0.92741781
7438,08034.png,9,0.94339299
7439,08035.png,9,0.91419327
7440,08036.png,21,0.97730368
7441,08038.png,31,0.93748707
7442,08042.png,27,0.94914895
7443,08043.png,31,0.95649123
7444,08044.png,25,0.58237141
7445,08046.png,11,0.95736772
7446,08047.png,24,0.80289280
7447,08048.png,8,0.94534016
7448,08050.png,9,0.91765445
7449,08051.png,3,0.95909047
7450,08056.png,39,0.99271810
7451,08066.png,9,0.93957305
7452,08076.png,24,0.99391079
7453,08077.png,3,0.88196915
7454,08081.png,9,0.92374432
7455,08082.png,8,0.93368989
7456,08085.png,7,0.95319003
7457,08086.png,9,0.93174732
7458,08087.png,9,0.92945445
7459,08090.png,33,0.96080172
7460,08093.png,5,0.90876245
7461,08094.png,5,0.93975961
7462,08095.png,3,0.91732264
7463,08102.png,11,0.93751234
7464,08104.png,32,0.97740012
7465,08108.png,11,0.92594808
7466,08110.png,4,0.91179490
7467,08117.png,4,0.90883845
7468,08118.png,21,0.98059434
7469,08120.png,3,0.91109365
7470,08128.png,7,0.94879693
7471,08130.png,25,0.92347211
7472,08132.png,8,0.93925053
7473,08133.png,27,0.93863541
7474,08134.png,4,0.93421805
7475,08135.png,41,0.95694691
7476,08136.png,7,0.92750841
7477,08137.png,3,0.92920643
7478,08138.png,15,0.93723822
7479,08139.png,9,0.93278986
7480,08141.png,7,0.94822764
7481,08142.png,32,0.97986507
7482,08143.png,14,0.94506991
7483,08145.png,9,0.93626690
7484,08152.png,7,0.94589645
7485,08155.png,8,0.93011111
7486,08156.png,3,0.90709549
7487,08157.png,11,0.91080272
7488,08158.png,7,0.92704523
7489,08160.png,5,0.92439854
7490,08161.png,4,0.91418058
7491,08162.png,33,0.94936985
7492,08165.png,4,0.91725409
7493,08166.png,25,0.90739948
7494,08167.png,25,0.94643313
7495,08168.png,37,0.98613679
7496,08171.png,15,0.92153257
7497,08173.png,11,0.87780911
7498,08174.png,5,0.91698235
7499,08184.png,19,0.98996067
7500,08190.png,5,0.91727144
7501,08191.png,5,0.92416316
7502,08192.png,9,0.90457851
7503,08196.png,3,0.92476624
7504,08198.png,3,0.94115216
7505,08200.png,4,0.95715457
7506,08205.png,42,0.85771650
7507,08207.png,7,0.92397088
7508,08209.png,3,0.92921716
7509,08210.png,19,0.99380773
7510,08214.png,9,0.92686087
7511,08217.png,33,0.93983310
7512,08218.png,15,0.94343382
7513,08224.png,4,0.92618251
7514,08226.png,31,0.92227829
7515,08228.png,31,0.93822998
7516,08233.png,9,0.93233532
7517,08235.png,31,0.93768376
7518,08239.png,8,0.94063634
7519,08243.png,7,0.86400294
7520,08246.png,7,0.92572337
7521,08249.png,8,0.92845887
7522,08251.png,9,0.93103182
7523,08252.png,9,0.92697525
7524,08254.png,41,0.98921436
7525,08258.png,33,0.92397088
7526,08265.png,11,0.93211377
7527,08267.png,7,0.93066174
7528,08269.png,14,0.93356436
7529,08271.png,8,0.89574051
7530,08273.png,7,0.91756129
7531,08274.png,9,0.89148581
7532,08275.png,11,0.91287738
7533,08278.png,8,0.58044201
7534,08281.png,3,0.92467302
7535,08283.png,31,0.94459522
7536,08290.png,14,0.94517386
7537,08296.png,11,0.91571933
7538,08297.png,11,0.92615867
7539,08299.png,21,0.97852361
7540,08301.png,25,0.93547726
7541,08310.png,3,0.92128313
7542,08317.png,11,0.94594496
7543,08318.png,9,0.91912699
7544,08321.png,3,0.91444927
7545,08326.png,25,0.93351036
7546,08328.png,15,0.77458030
7547,08332.png,31,0.93019950
7548,08337.png,39,0.98947096
7549,08339.png,11,0.94205689
7550,08340.png,31,0.93606591
7551,08343.png,25,0.95081651
7552,08345.png,7,0.94190955
7553,08350.png,9,0.92343771
7554,08352.png,21,0.96242344
7555,08355.png,31,0.94502938
7556,08356.png,9,0.90695596
7557,08357.png,33,0.95616513
7558,08358.png,31,0.95327312
7559,08361.png,20,0.55944318
7560,08362.png,31,0.95356029
7561,08364.png,25,0.92089474
7562,08370.png,11,0.92204744
7563,08372.png,33,0.93399429
7564,08374.png,9,0.94015527
7565,08375.png,20,0.96330684
7566,08377.png,25,0.94628549
7567,08379.png,9,0.92947733
7568,08381.png,8,0.94064993
7569,08382.png,39,0.98220247
7570,08384.png,9,0.94300663
7571,08387.png,8,0.94169939
7572,08388.png,25,0.91892773
7573,08390.png,3,0.92528999
7574,08393.png,3,0.90319043
7575,08395.png,25,0.93644577
7576,08398.png,19,0.98868227
7577,08400.png,25,0.93495709
7578,08403.png,39,0.99257213
7579,08407.png,3,0.92697036
7580,08409.png,8,0.95569837
7581,08415.png,9,0.86331993
7582,08422.png,27,0.78317511
7583,08423.png,39,0.99082106
7584,08424.png,37,0.98306078
7585,08426.png,3,0.92990625
7586,08427.png,15,0.72382349
7587,08428.png,24,0.98927933
7588,08435.png,31,0.94610578
7589,08437.png,11,0.92377359
7590,08438.png,15,0.94074607
7591,08439.png,15,0.94437313
7592,08441.png,7,0.93543035
7593,08445.png,7,0.94143671
7594,08446.png,11,0.92648202
7595,08447.png,21,0.98717344
7596,08448.png,14,0.95146412
7597,08449.png,24,0.98527390
7598,08452.png,19,0.85302705
7599,08454.png,9,0.90525568
7600,08456.png,41,0.98601151
7601,08460.png,21,0.97141439
7602,08462.png,19,0.73845357
7603,08465.png,25,0.94617170
7604,08466.png,9,0.92497730
7605,08468.png,3,0.90222144
7606,08472.png,8,0.91828239
7607,08473.png,7,0.91924179
7608,08474.png,9,0.92274153
7609,08475.png,14,0.96418345
7610,08476.png,14,0.95515406
7611,08477.png,14,0.94965106
7612,08478.png,7,0.94640410
7613,08482.png,11,0.93588012
7614,08484.png,33,0.93989712
7615,08485.png,11,0.91732490
7616,08488.png,11,0.94422984
7617,08493.png,7,0.94123393
7618,08502.png,15,0.92045128
7619,08504.png,9,0.93232852
7620,08505.png,37,0.98291981
7621,08515.png,7,0.93367296
7622,08516.png,11,0.95301557
7623,08518.png,7,0.93223310
7624,08522.png,9,0.93911332
7625,08524.png,7,0.93963778
7626,08525.png,39,0.99002749
7627,08526.png,7,0.93862236
7628,08527.png,25,0.93626517
7629,08529.png,25,0.93286276
7630,08530.png,15,0.94866103
7631,08540.png,8,0.95221871
7632,08544.png,39,0.98266840
7633,08548.png,14,0.94883829
7634,08552.png,3,0.85050315
7635,08564.png,8,0.92824054
7636,08567.png,8,0.92426306
7637,08573.png,14,0.93917650
7638,08574.png,27,0.97521144
7639,08581.png,31,0.93180001
7640,08583.png,7,0.89897817
7641,08584.png,11,0.93102151
7642,08585.png,27,0.87428337
7643,08586.png,14,0.93686515
7644,08588.png,31,0.94829726
7645,08593.png,11,0.91405040
7646,08597.png,8,0.92953879
7647,08599.png,24,0.98655581
7648,08602.png,3,0.92535460
7649,08606.png,8,0.94003558
7650,08607.png,14,0.93387365
7651,08613.png,31,0.94780761
7652,08618.png,8,0.90803576
7653,08620.png,31,0.93869263
7654,08626.png,15,0.95309168
7655,08627.png,7,0.94990367
7656,08628.png,14,0.94339365
7657,08630.png,15,0.91691130
7658,08639.png,9,0.91803479
7659,08642.png,9,0.93376398
7660,08645.png,9,0.93315917
7661,08646.png,8,0.91048187
7662,08655.png,8,0.93328041
7663,08657.png,31,0.95112437
7664,08659.png,8,0.92887253
7665,08660.png,19,0.99184024
7666,08664.png,11,0.94446832
7667,08672.png,14,0.94671726
7668,08674.png,9,0.90373212
7669,08682.png,31,0.95141780
7670,08683.png,3,0.90943623
7671,08684.png,41,0.99093115
7672,08688.png,25,0.91294104
7673,08690.png,8,0.93247825
7674,08692.png,25,0.91284227
7675,08694.png,8,0.91375202
7676,08696.png,15,0.94336033
7677,08698.png,9,0.91843784
7678,08699.png,11,0.92244208
7679,08700.png,42,0.89678800
7680,08703.png,33,0.91766703
7681,08711.png,41,0.98219395
7682,08716.png,9,0.77260858
7683,08721.png,25,0.91192949
7684,08727.png,41,0.99150240
7685,08729.png,33,0.91865277
7686,08735.png,32,0.97283012
7687,08737.png,15,0.91388094
7688,08740.png,27,0.98107475
7689,08745.png,8,0.92468232
7690,08746.png,24,0.99082363
7691,08747.png,33,0.93272328
7692,08750.png,25,0.88128453
7693,08751.png,31,0.93310255
7694,08752.png,9,0.93518555
7695,08753.png,15,0.91898447
7696,08755.png,9,0.92507470
7697,08757.png,15,0.94537050
7698,08762.png,9,0.91092944
7699,08768.png,15,0.94390827
7700,08769.png,32,0.96842849
7701,08773.png,27,0.95825016
7702,08776.png,9,0.93507791
7703,08785.png,7,0.92074639
7704,08788.png,7,0.92673725
7705,08792.png,25,0.92808104
7706,08793.png,7,0.89802414
7707,08799.png,25,0.92096925
7708,08800.png,8,0.94549739
7709,08805.png,15,0.93852502
7710,08806.png,15,0.94524610
7711,08807.png,11,0.94776022
7712,08809.png,9,0.93527418
7713,08810.png,11,0.89326918
7714,08811.png,8,0.92129910
7715,08812.png,15,0.94531220
7716,08822.png,8,0.93981141
